index,Long,Lat,UTM_X,UTM_Y,Cov00
1920,127.07849809999999,37.5421123,330245.46322569007,4156748.270815087,0.00019600000000000002
1921,127.078497,37.542104099999996,330245.3474365524,4156747.3629328073,0.00019600000000000002
1922,127.0784959,37.5420958,330245.23142056173,4156746.443954565,0.00019600000000000002
1923,127.0784947,37.5420874,330245.106342383,4156745.5140609816,0.00019600000000000002
1924,127.0784934,37.5420789,330244.9722020129,4156744.573252057,0.00019600000000000002
1925,127.07849239999999,37.5420704,330244.86456763063,4156743.63190127,0.00019600000000000002
1926,127.07849119999999,37.5420619,330244.7392625564,4156742.690911727,0.00019600000000000002
1927,127.07848999999999,37.5420535,330244.6141842977,4156741.761018153,0.00019600000000000002
1928,127.0784887,37.542045,330244.48004384316,4156740.820209237,0.00019600000000000002
1929,127.0784875,37.5420365,330244.35473870696,4156739.8792197015,0.00019600000000000002
1930,127.0784862,37.542028099999996,330244.22082504473,4156738.949506753,0.00019600000000000002
1931,127.078485,37.5420197,330244.095746703,4156738.0196131878,0.00019600000000000002
1932,127.0784836,37.5420114,330243.95322448993,4156737.1011768323,0.00019600000000000002
1933,127.07848249999999,37.542003,330243.8369814507,4156736.1711026495,0.00019600000000000002
1934,127.07848109999999,37.5419949,330243.69491286564,4156735.274858229,0.00019600000000000002
1935,127.0784798,37.541986699999995,330243.5614527671,4156734.3673372213,0.00019600000000000002
1936,127.0784786,37.5419786,330243.4370548312,4156733.470731561,0.00019600000000000002
1937,127.0784774,37.5419707,330243.31311054924,4156732.5963178314,0.00019600000000000002
1938,127.07847609999999,37.5419628,330243.1803308964,4156731.722084726,0.00019600000000000002
1939,127.0784748,37.541955,330243.0477780618,4156730.858947588,0.00019600000000000002
1940,127.0784736,37.5419473,330242.92428739485,4156730.0067257932,0.00019600000000000002
1941,127.0784724,37.5419396,330242.800796709,4156729.154504002,0.00019600000000000002
1942,127.0784712,37.541931999999996,330242.6775328418,4156728.3133781753,0.00019600000000000002
1943,127.07847009999999,37.5419244,330242.56310430996,4156727.472071728,0.00019600000000000002
1944,127.07846889999999,37.541917,330242.44029408146,4156726.653137835,0.00019600000000000002
1945,127.0784678,37.541909499999996,330242.3260923552,4156725.8229273567,0.00019600000000000002
1946,127.07846669999999,37.5419023,330242.21257112105,4156725.026004773,0.00019600000000000002
1947,127.0784657,37.5418951,330242.1078852328,4156724.2289015665,0.00019600000000000002
1948,127.07846459999999,37.541888199999995,330241.9950444832,4156723.4652668806,0.00019600000000000002
1949,127.07846359999999,37.5418814,330241.89126591524,4156722.712547537,0.00019600000000000002
1950,127.0784625,37.5418747,330241.77887881175,4156721.9711047816,0.00019600000000000002
1951,127.0784614,37.541868099999995,330241.6667185313,4156721.2407579925,0.00019600000000000002
1952,127.07846029999999,37.5418618,330241.55523875065,4156720.5436990988,0.00019600000000000002
1953,127.0784595,37.5418556,330241.4704918805,4156719.8571942975,0.00019600000000000002
1954,127.0784585,37.5418497,330241.36875479226,4156719.2043386395,0.00019600000000000002
1955,127.0784576,37.541844,330241.27630673023,4156718.5734942877,0.00019600000000000002
1956,127.0784568,37.541838399999996,330241.19292086037,4156717.9535652767,0.00019600000000000002
1957,127.07845599999999,37.541833,330241.10998865886,4156717.3558281967,0.00019600000000000002
1958,127.0784552,37.5418277,330241.0272832895,4156716.76918708,0.00019600000000000002
1959,127.0784544,37.541822599999996,330240.9450315868,4156716.2047378942,0.00019600000000000002
1960,127.07845359999999,37.541817699999996,330240.86323355354,4156715.662480638,0.00019600000000000002
1961,127.07845289999999,37.541813,330240.7907245594,4156715.1422346868,0.00019600000000000002
1962,127.0784523,37.5418084,330240.7272777631,4156714.632904076,0.00019600000000000002
1963,127.0784518,37.5418041,330240.6733468487,4156714.156680733,0.00019600000000000002
1964,127.0784511,37.541799999999995,330240.60219886847,4156713.7030105693,0.00019600000000000002
1965,127.07845049999999,37.5417959,330240.53988625377,4156713.2491597803,0.00019600000000000002
1966,127.07844999999999,37.541792099999995,330240.4870895189,4156712.8284162614,0.00019600000000000002
1967,127.0784494,37.5417884,330240.4256842516,4156712.418949332,0.00019600000000000002
1968,127.0784489,37.541784899999996,330240.3735680287,4156712.0314937057,0.00019600000000000002
1969,127.0784485,37.5417817,330240.3309676887,4156711.67714535,0.00019600000000000002
1970,127.07844809999999,37.541778799999996,330240.2890478662,4156711.3560848846,0.00019600000000000002
1971,127.0784477,37.5417761,330240.24758172,4156711.0572163495,0.00019600000000000002
1972,127.0784473,37.5417737,330240.2067960874,4156710.7916357075,0.00019600000000000002
1973,127.07844709999999,37.541771499999996,330240.184134878,4156710.5478857416,0.00019600000000000002
1974,127.078447,37.5417695,330240.1707627189,4156710.3261470823,0.00019600000000000002
1975,127.0784468,37.5417677,330240.1490088656,4156710.1267809747,0.00019600000000000002
1976,127.0784465,37.5417661,330240.1188733176,4156709.9497874225,0.00019600000000000002
1977,127.0784463,37.5417645,330240.0975731394,4156709.7726132446,0.00019600000000000002
1978,127.0784461,37.5417631,330240.0767266416,4156709.617630995,0.00019600000000000002
1979,127.0784461,37.541762,330240.07423140807,4156709.4955753884,0.00019600000000000002
1980,127.07844589999999,37.5417608,330240.0538385884,4156709.362785068,0.00019600000000000002
1981,127.07844569999999,37.54176,330240.03435312596,4156709.2743786047,0.00019600000000000002
1982,127.07844569999999,37.541759299999995,330240.03276524984,4156709.1967068533,0.00019600000000000002
1983,127.07844569999999,37.5417588,330240.0316310526,4156709.141227033,0.00019600000000000002
1984,127.0784456,37.5417584,330240.02188832127,4156709.0970238014,0.00019600000000000002
1985,127.0784455,37.541758099999996,330240.01237242913,4156709.0639165337,0.00019600000000000002
1986,127.0784455,37.541758,330240.01214558975,4156709.0528205694,0.00019600000000000002
1987,127.0784455,37.541758099999996,330240.01237242913,4156709.0639165337,0.00019600000000000002
1988,127.0784455,37.541758099999996,330240.01237242913,4156709.0639165337,0.00019600000000000002
1989,127.0784455,37.541758099999996,330240.01237242913,4156709.0639165337,0.00019600000000000002
1990,127.0784455,37.541758099999996,330240.01237242913,4156709.0639165337,0.00019600000000000002
1991,127.0784455,37.541758099999996,330240.01237242913,4156709.0639165337,0.00019600000000000002
1992,127.0784455,37.541758099999996,330240.01237242913,4156709.0639165337,0.00019600000000000002
1993,127.0784455,37.541758099999996,330240.01237242913,4156709.0639165337,0.00019600000000000002
