index,Long,Lat,UTM_X,UTM_Y,Cov00
113,127.07792959999999,37.541379,330193.57050097,4156667.9310848904,0.00019600000000000002
114,127.07792819999999,37.5413789,330193.4465781982,4156667.9225183506,0.00019600000000000002
115,127.0779269,37.5413788,330193.33149084984,4156667.913771141,0.00019600000000000002
116,127.0779256,37.5413788,330193.2166303978,4156667.916119896,0.00019600000000000002
117,127.0779242,37.541378699999996,330193.0927076251,4156667.907553361,0.00019600000000000002
118,127.07792289999999,37.541378699999996,330192.9778471729,4156667.90990212,0.00019600000000000002
119,127.0779216,37.5413785,330192.86253292183,4156667.890058952,0.00019600000000000002
120,127.0779202,37.5413783,330192.7383832508,4156667.8703964576,0.00019600000000000002
121,127.077919,37.5413782,330192.6321313174,4156667.861468583,0.00019600000000000002
122,127.07791759999999,37.5413779,330192.5077547454,4156667.8307101293,0.00019600000000000002
123,127.0779163,37.5413777,330192.39244049176,4156667.8108669664,0.00019600000000000002
124,127.0779149,37.5413774,330192.26806391793,4156667.780108516,0.00019600000000000002
125,127.0779137,37.5413772,330192.16158508224,4156667.7600846817,0.00019600000000000002
126,127.07791239999999,37.541376899999996,330192.0460439238,4156667.7291455586,0.00019600000000000002
127,127.0779111,37.5413765,330191.93027586606,4156667.687110475,0.00019600000000000002
128,127.0779098,37.541376199999995,330191.8147347078,4156667.6561713563,0.00019600000000000002
129,127.07790849999999,37.5413758,330191.69896664773,4156667.614136274,0.00019600000000000002
130,127.0779072,37.5413754,330191.5831985864,4156667.5721011944,0.00019600000000000002
131,127.07790589999999,37.541374999999995,330191.4674305238,4156667.5300661144,0.00019600000000000002
132,127.0779046,37.5413746,330191.3516624599,4156667.488031037,0.00019600000000000002
133,127.07790349999999,37.5413742,330191.2535652345,4156667.4456346114,0.00019600000000000002
134,127.0779022,37.5413737,330191.1375702666,4156667.392503572,0.00019600000000000002
135,127.077901,37.541373199999995,330191.030410717,4156667.339191859,0.00019600000000000002
136,127.0778998,37.5413727,330190.9232511661,4156667.285880147,0.00019600000000000002
137,127.07789849999999,37.5413721,330190.8070292893,4156667.2216531476,0.00019600000000000002
138,127.07789729999999,37.5413717,330190.70009663753,4156667.179437403,0.00019600000000000002
139,127.077896,37.5413712,330190.58410166437,4156667.1263063727,0.00019600000000000002
140,127.0778948,37.5413707,330190.47694210755,4156667.072994666,0.00019600000000000002
141,127.07789349999999,37.541370199999996,330190.3609471269,4156667.019863637,0.00019600000000000002
142,127.07789229999999,37.5413697,330190.25378756714,4156666.9665519334,0.00019600000000000002
143,127.0778909,37.5413692,330190.1289571653,4156666.9136015866,0.00019600000000000002
144,127.0778895,37.5413686,330190.00389985857,4156666.8495552745,0.00019600000000000002
145,127.07788819999999,37.541368,330189.8876779704,4156666.785328289,0.00019600000000000002
146,127.07788679999999,37.5413674,330189.76262065757,4156666.7212819806,0.00019600000000000002
147,127.0778854,37.5413669,330189.63779025077,4156666.66833164,0.00019600000000000002
148,127.07788409999999,37.5413663,330189.5215683548,4156666.604104658,0.00019600000000000002
149,127.0778828,37.5413658,330189.4055733632,4156666.5509736426,0.00019600000000000002
150,127.0778814,37.5413652,330189.28051604505,4156666.4869273426,0.00019600000000000002
151,127.07788,37.5413646,330189.15545872494,4156666.422881043,0.00019600000000000002
152,127.07787859999999,37.541364,330189.03040140285,4156666.3588347463,0.00019600000000000002
153,127.0778773,37.5413634,330188.91417949984,4156666.2946077734,0.00019600000000000002
154,127.0778759,37.5413627,330188.78889526904,4156666.2194655146,0.00019600000000000002
155,127.0778746,37.541362299999996,330188.67312717193,4156666.1774304733,0.00019600000000000002
156,127.07787309999999,37.541361599999995,330188.5390075135,4156666.1024688967,0.00019600000000000002
157,127.07787189999999,37.541360999999995,330188.43162102427,4156666.0380612505,0.00019600000000000002
158,127.0778706,37.5413603,330188.3151722065,4156665.9627383226,0.00019600000000000002
159,127.0778694,37.5413597,330188.2077857137,4156665.89833068,0.00019600000000000002
160,127.07786809999999,37.541359,330188.0913368919,4156665.823007753,0.00019600000000000002
